"topic_id","question_text","options","correct_answer"
"9109","255.255.0.0 maskası hansı sinifə aiddir?","[""A"", ""B"", ""C"", ""D"", ""E""]","1"
"9109","Abonentlər arasında rabitə üsullarını göstərin.","[""Paketlərin kommutasiyası"", ""Məlumatların kommutasiyası"", ""Kanalların, məlumatların və paketlərin kommutasiyası"", ""Məlumatların, kanalların və paketlərin kommutasiyası"", ""Kanalların və paketlərin kommutasiyası""]","2"
"9109","Tələbə kitab oxuyur. Tələbə....?","[""İnformasiya qəbuledicisidir"", ""İnformasiya ötürücüsüdür"", ""İnformasiya mübadiləsidir"", ""Rabitə kanalıdır"", ""Hamısı doğrudur""]","0"
"9109","UNİX əməliyyat sistemində tətbiq olunan kod sistemi hansıdır?","[""Bekon kodu"", ""Morze kodu"", ""KOİ-8R"", ""Unicode"", ""Windows-1251""]","2"
"9109","2 Kb+512 bayt=?","[""2952 bayt"", ""2560 bit"", ""2048 bayt"", ""2.5 Kbayt"", ""1960 bayt""]","3"
"9109","Power Point-də sənədi fərqli yadda saxlamaq üçün hansı funksional düymədən istifadə olunur?","[""F2"", ""F12"", ""F5"", ""F3"", ""F1""]","1"
"9109","Power Point-də yeni səhifə əlavə etmək üçün hansı düymələrdən istifadə edilir?","[""F5"", ""F12"", ""CTRL+N"", ""CTRL+M"", ""CTRL+L""]","2"
"9109","Power Point-də View menyusunda neçə görünüş rejimi var?","[""3"", ""4"", ""5"", ""6"", ""7""]","1"
"9109","Power Point-də slayddakı qramatik səhvləri yoxlamaq üçün hansı funksional düymədən istifadə edilir?","[""F2"", ""F12"", ""F5"", ""F7"", ""F1""]","3"
"9109","RAMDAC nədir?","[""Təsvirin ekrana çıxarılması üçün Rəqəm Analoq Çevricisi olan xüsusi mikrosxemdir"", ""Televiziya siqnallarını qəbul edir və monitora ötürür"", ""İnternetə videotəsvir çıxarır"", ""Səs platasıdır"", ""Oyun platasıdır""]","0"
"9109","PHP nədir ?","[""İnternet protokolu"", ""Şəxsi ev veb səhifəsi"", ""Veb proqramlaşdırma dili"", ""Verilənlər bazası"", ""İnternetin qoşulma forması""]","2"
"9109","İki eyni tipli faylı eyni adla kompyuterin yaddaşında saxlamaq olarmı?","[""Olmaz"", ""Olar, ünvanlar eyni olmalıdır"", ""Olar, ölçüləri müxtəlif olarsa"", ""Olar, ölçüləri eyni olarsa"", ""Olar, əgər ünvanlar ayrı olarsa""]","4"
"9109","Faylın adındakı ikinci hissə nəyi göstərir ?","[""Faylın adını"", ""Faylın tipini"", ""Faylın yolunu"", ""Faylın ölçüsünü"", ""Faylın ünvanını""]","1"
"9109","Menyu əmrlərinin adlarından sonra ox işarəsi nəyi göstərir ?","[""Menyu sətirlərini"", ""Dialoq rejimini"", ""Alt menyusu""]","2"
"9109","Haşiyə nədir?","[""Səhifənin üst və alt hissəindəki təkrarlanan informasiya"", ""Şriftin ölçüsü"", ""Sətirlərarası məsafə"", ""Sənədin əsas mətninin istinadı olan şərhdir"", ""Əsas mətndən xaricdə yerləşən və mətnin hər hansı sözünə və cümləsinə verilən izahatdır.""]","3"
"9109","Qeyd nədir?","[""Səhifənin üst və alt hissəindəki təkrarlanan informasiya"", ""Şriftin ölçüsü"", ""Sətirlərarası məsafə"", ""Sənədin əsas mətninin istinadı olan şərhdir"", ""Əsas mətndən xaricdə yerləşən və mətnin hər hansı sözünə və cümləsinə verilən izahatdır.""]","4"
"9109","Piksel...","[""Qrafik informasiyada ikilik koddur"", ""Komputerin yaddaşındakı bir simvoldur"", ""Monitorda təsvirin ən kiçik sahəsidir"", ""Təbii dildəki bir simvolun kodudur"", ""Komputerin yaddaşındakı bir simvolun ikilik kodudur""]","2"
"9109","AGP slotu (portu) nə üçündür?","[""Sərt disk üçün"", ""Əməli yaddaş üçün"", ""Videoplatanı qoşmaq üçün"", ""Modemi qoşmaq üçün"", ""Disk qurğularını qoşmaq üçün""]","1"
"9109","28800 bit/san sürətilə internetə qoşulan modem 1 saniyədə ən çox nə qədər informasiya yükləyər (ötürə) bilər?","[""3600 bayt"", ""57.6 Kbayt"", ""7200 bayt"", ""57600 bayt"", ""576 bayt""]","0"
"9109","SİMM,DİMM,RİMM nədir ?","[""daimi yaddaş"", ""əməli yaddaş"", ""keş yaddaşı"", ""şin"", ""port""]","1"
"9109","Müxtəlif platformalı komputerlər arasında proqramları işlətmək üçün ...lazımdır?","[""Şin"", ""Magistral xətt"", ""İnterfeys"", ""Emulyator"", ""Konnektor""]","3"
"9109","3 səhifəlik informasiya yaddaşda 36000 bit yer tutur. Birinci səhifə ikincidən 2 dəfə , üçüncüdən isə 3 dəfə az informasiya tutumuna malikdir.Hər səhifədə neçə bayt informasiya yerləşir?","[""6000,12000,18000"", ""750,1500,2250"", ""600,1200,1800"", ""75,150,225"", ""7500,15000,22500""]","1"
"9109","Komputerin köməyilə yığılmış vərəqdə 30 sətir və hər sətirdə 50 simvol vardır.Vərəq özündə nə qədər informasiya daşıyır?","[""12000 bit"", ""256 bit"", ""1500 bit"", ""15000 bayt"", ""16 kbit""]","0"
"9109","3 səhifəlik kitab yaddaşda 36000 bit informasiya saxlayır. Hər səhifədə 30 sətir olarsa,hər sətirdə neçə bit informasiya yerləşər?","[""400"", ""300"", ""1500"", ""50"", ""30""]","0"
"9109","Onluq say sistemində neçə rəqəm iştirak edir ?","[""10"", ""9"", ""0 və 1"", ""12"", ""100""]","0"
"9109","Onluq say sistemində olan 345 onaltılıq say sistemində neçə olar?","[""345"", ""F9"", ""124"", ""159"", ""219""]","3"
"9109","B2:E7 diapazonunda neçə xana mövcuddur?","[""24"", ""20"", ""30"", ""22"", ""18""]","0"
"9109","10-luq say sistemindəki 66 ədədi 2-lik , 8-lik və 16-lıq say sistemində nəyə bərabər olar?","[""1110001(2), 102(8), 24(16)"", ""1000010(2), 102(8), 42(16)"", ""1010101(2), 120(8), 4A(16)"", ""1100110(2), 210(8), 2A(16)"", ""1110010(2), 213(8), 12(16)""]","1"
"9109","Onluq say sistemində verilmiş 93 ədədi onaltılıq say sistemində necə təsvir olunur?","[""4D"", ""5F"", ""513"", ""5D"", ""5C""]","3"
"9109","Nisbi ünvanı mütləq ünvana və ya mütləq ünvanı nisbi ünvana çevirmək üçün klaviaturadan hansı düymə sıxılmalıdır?","[""F4"", ""F1"", ""CTRL+F1"", ""F3"", ""CTRL+F3""]","0"
"9109","Hesablayın: 65(10)=?(16)","[""42"", ""32"", ""41"", ""31"", ""14""]","2"
"9109","10101010(2) ikilik ədədin yaddaşda tutduğu yeri hesablayın.","[""8bayt"", ""16bit"", ""1bayt"", ""11bit"", ""9bit""]","2"
"9109","İkilik say sistemində hər bir simvol yaddaşda nə qədər yer tutur ?","[""1bayt"", ""16bit"", ""2bayt"", ""1bit"", ""8bit""]","3"
"9109","1101011 ikilik ədəd üçün yaddaşda nə qədər yer ayrılır?","[""7 bayt"", ""1 bayt"", ""12 bayt"", ""7 bit"", ""8 bit""]","3"
"9109","Aşağıdakı ikilik ədədlərdən hansı kompüterin yaddaşın- da 2 bayt yer tutur?","[""10110101"", ""111111110011"", ""101101011110111"", ""1011010101111100"", ""10101001001""]","3"
"9109","Səkkizlik say sistemində hər bir simvol yaddaşda nə qədər yer tutur ?","[""8bayt"", ""3bit"", ""24bayt"", ""2bit"", ""8bit""]","1"
"9109","Onaltılıq say sistemində hər bir simvol yaddaşda nə qədər yer tutur ?","[""4bayt"", ""16bit"", ""16bayt"", ""1bit"", ""4bit""]","4"
"9109","ABCD(16) ədədi üçün yaddaşda nə qədər sahə ayrılar?","[""4 bit"", ""4 bayt"", ""2 bit"", ""3 bit"", ""2bayt""]","4"
"9109","1616(16) onaltılıq ədəd, yaddaşda neçə bit yer tutar ?","[""16"", ""4"", ""3"", ""64"", ""8""]","0"
"9109","Aşağıda verilmiş MS Excel funksiyalarından biri məntiqi funksiya deyil?","[""NOT"", ""AND"", ""LEN"", ""İFF"", ""OR""]","2"
"9109","MS Powerpoint 2010 proqramında təqdimata baxış rejimlərini hansı lent tabından dəyişdirmək olar?","[""Design"", ""View"", ""Home"", ""Slide Show"", ""Review""]","1"
"9109","16-lıq say sisteminin ən böyük ikirəqəmli ədədini 8-lik say sistemində ifadə edin.","[""377"", ""FF"", ""BB"", ""1515"", ""1111""]","0"
"9109","16-lıq say sistemində verilmiş 1AC(16) ədədini onluq say sisteminə çevirin.","[""687(10)"", ""428(10)"", ""688(10)"", ""424(10)"", ""427(10)""]","1"
"9109","10B(16) ədədini onluq say sisteminə çevirin.","[""562(10)"", ""914(10)"", ""428(10)"", ""837(10)"", ""267(10)""]","4"
"9109","İkilik say sistemində verilmiş 1011000(2) ədədini 16-lıq sistemə çevirin.","[""58(16)"", ""48(16)"", ""38(16)"", ""30(16)"", ""130(16)""]","0"
"9109","OSI modelinin 7 səviyyəsi mövcuddur. Aşağıda verilənlərdən hansı OSİ modelinin səviyyəsi deyil?","[""Fiziki səviyyə"", ""Seans səviyyəsi"", ""Nəqliyyat səviyyəsi"", ""Çatdırılma səviyyəsi"", ""Tətbiq səviyyəsi""]","3"
"9109","16-lıq say sistemində verilmiş DB(16) ədədi 10-luq say sistemində nəyə bərabərdir?","[""219(10)"", ""250(10)"", ""220(10)"", ""260(10)"", ""119(10)""]","0"
"9109","Onluq say sistemindəki ən böyük üçrəqəmli ədəd 8-lik say sistemində nəyə bərabərdir?","[""1457(8)"", ""1747(8)"", ""1621(8)"", ""1474(8)"", ""2741(8)""]","1"
"9109","16-lıq say sistemində verilmiş 32C(16) ədədi 8-lik say sistemində nəyə bərabərdir?","[""1448(8)"", ""454(8)"", ""1455(8)"", ""1144(8)"", ""1454(8)""]","4"
"9109","8-lik say sistemində verilmiş 116 ədədi ikilik say sistemində nəyə bərabərdir?","[""1001110"", ""11001011"", ""1001111"", ""11100110"", ""1011110""]","0"
"9109","İkilik say sistemində verilmiş 1110101001(2) ədədi 8-lik say sistemində nəyə bərabərdir?","[""1651(8)"", ""1544(8)"", ""1650(8)"", ""1649(8)"", ""1545(8)""]","0"
"9109","Aşağıdakı yazılışlardan hansı doğru deyil?","[""794A(16)"", ""1100101(2)"", ""145(10)"", ""521(4)"", ""319(10)""]","3"
"9109","16-lıq say sistemində verilmiş 32C(16) ədədi 8-lik say sistemində nəyə bərabərdir?","[""1448(8)"", ""454(8)"", ""1455(8)"", ""1144(8)"", ""1454(8)""]","4"
"9109","8-lik say sistemində verilmiş 116(8) ədədi ikilik say sistemində nəyə bərabərdir?","[""1001110"", ""11001011"", ""1001111"", ""11100110"", ""1011110""]","0"
"9109","İkilik say sistemində verilmiş 1110101001(2) ədədi 8-lik say sistemində nəyə bərabərdir?","[""1651"", ""1544"", ""1650"", ""1649"", ""1545""]","0"
"9109","Aşağıdakı yazılışlardan hansı doğru deyil?","[""794A(16)"", ""1100101(2)"", ""145(10)"", ""521(4)"", ""319(10)""]","3"
"9109","1011(2) ədədinin 8-lik say sistemində yazılışı necədir?","[""13(8)"", ""32(8)"", ""17(8)"", ""73(8)"", ""7(8)""]","0"
"9109","155(8) ədədinin 16-lıq say sistemində yazılışı necədir?","[""53(16)"", ""F2(16)"", ""7B(16)"", ""6D(16)"", ""CA(16)""]","3"
"9109","86(10) ədədinin 16-lıq say sistemində yazılışı necədir?","[""57"", ""55"", ""56"", ""46"", ""44""]","2"
"9109","16-lıq say sistemində verilmiş 12F ədədini onluq say sisteminə çevirin.","[""197(10)"", ""303(10)"", ""198(10)"", ""313(10)"", ""312(10)""]","1"
"9109","13(10)=?(16)","[""13"", ""B"", ""11"", ""D"", ""E""]","0"
"9109","Onluq say sistemində verilmiş 810 rəqəmini ikilik, səkkizlik və onaltılıq say sistemlərinə çevirin.","[""1000 , 10 , 6"", ""1000 , 10 , 8"", ""1000 , 8 , 8"", ""100 , 10 , 6"", ""1001 , 10 ,8""]","2"
"9109","FF(16) =?(2) , ?(8) , ?(10)","[""11111111 , 377 , 255"", ""11011111 , 367 , 256"", ""11110111 , 357, 235"", ""11011111 , 337 , 225"", ""11110111 , 373 , 254""]","0"
"9109","Monitorun keyfiyyət göstərici (ayırdetmə dəqiqliyi) aşağıdakılardan hansı ilə müəyyən edilir?","[""PPI"", ""DPI"", ""PPM"", ""LPİ"", ""LLM""]","0"
"9109","Səkkizlik say sistemində verilmiş 11 ədədi 2-lik say sistemində necə ifadə olunar?","[""80"", ""1000"", ""1001"", ""100"", ""88""]","2"
"9109","191(10) -i 8-lik say sisteminə, 35 onluq ədədini ikilik say sisteminə çevirdikdə neçə alınar?","[""157, 10011"", ""270, 100011"", ""277, 100011"", ""276, 110001"", ""277, 100101""]","0"
"9109","Mətni çərçivəyə almaq üçün hansı əmr seçilir?","[""Format → Paragraph → ok"", ""Format → Borders and shading → ok"", ""Format → Font → ok"", ""Format → Columns → ok""]","1"
"9109","Sistem proqramlarına daxil deyil:","[""Əməliyyatlar sistemləri"", ""Örtük proqramları"", ""Antivirus proqramları"", ""Tətbiqi proqramlar"", ""Arxiv proqramları""]","3"
"9109","Sənədi adına görə axtarır?","[""File search"", ""Open"", ""Send to"", ""Go to"", ""Replace""]","0"
"9109","Ms Excel-də işçi səhifələrin artımı nəyin həcmindən aslıdır?","[""CPU"", ""RAM"", ""HDD"", ""CD"", ""Bufer yaddaş""]","1"
"9109","Obyektin yerini dəyişmək üçün hansı əmrlər cütündən istifadə olunur?","[""save, cut"", ""copy, paste"", ""copy, cut"", ""cut, paste"", ""print paste""]","3"
"9109","İnformasiyanın xassəsi deyil:","[""Etibarlılıq"", ""Tamlıq"", ""Həqiqilik"", ""Əhəmiyyətlilik"", ""Diskretlik""]","4"
"9109","Hansı tətbiqi proqram Microsoft şirkətinə məxsus deyil?","[""Excel"", ""Power point"", ""Word"", ""Photoshop"", ""Access""]","3"
"9109","İnformasiyanı vizual əks elətdirən qurğu necə adlanır?","[""Sistem blok"", ""Coystik"", ""Monitor"", ""Modem"", ""Skayner""]","2"
"9109","1 Meqabayt=?","[""100 bayt"", ""1024 kilobayt"", ""1024 qiqabayt"", ""2340 bit"", ""1024 bayt""]","1"
"9109","Hesablama texnikasının proqram təminatı necə adlanır?","[""Software"", ""Hardware"", ""Brainware"", ""Ainware"", ""Roftware""]","0"
"9109","Hesablamaları və məlumatın emalını yerinə yetirən qurğu necə adlanır?","[""Əməli yaddaş"", ""Xarici yaddaş"", ""Prosessor"", ""CD-ROM"", ""Router""]","2"
"9109","İnformasiyanın ölçü vahidlərinin düzgün artma ardıcıllığını göstərin:","[""Bayt, kilobayt, meqabayt, qiqabayt"", ""Bit, bayt, qiqabayt, kilobayt"", ""Kilobayt, qiqabayt, meqabayt, bayt"", ""Bayt, meqabayt, kilobayt, qiqabayt"", ""Bit, kilobayt, qiqabayt, meqabayt""]","0"
"9109","Microsoft firması nə vaxt və kimlər tərəfindən yaradılmışdır?","[""1995-ci ildə Niklaus Virt və Alen Türinq tərəfindən yaradılmışdır"", ""1975-ci ildə Vilhelm Leybnis və Bil Qeyts tərəfindən yaradılmışdır"", ""1986-cı ildə Pol Alen və Lütfi- Zadə tərəfindən yaradılmışdır"", ""1976-cı ildə Qovarda Aykena və Blez Paskal tərəfindən yaradılmışdır"", ""1975-ci ildə Pol Alen və Bill Qeyts tərəfindən yaradılmışdır""]","4"
"9109","Daimi yaddaş adlanır?","[""RAM"", ""REM"", ""RİM"", ""ROM"", ""EPROM""]","3"
"9109","Faylları arxivləşdirmə proqramı hansıdır?","[""Norton"", ""Polyglot"", ""WinRar"", ""Equation"", ""Matlab""]","2"
"9109","Hansı qlobal şəbəkəni göstərir?","[""WAN"", ""LAN"", ""MAN"", ""VLAN"", ""GILAN""]","0"
"9109","Çıxış qurğularına hansıları aiddir?","[""Monitor, klaviatura, printer, maus"", ""Klaviatura, mikroprosessor, monitor, skaner"", ""Printer, monitor, plotter, səsgücləndirici"", ""Skaner, maus, mikrofon, monitor"", ""Mikrofon, klaviatura, maus, skaner""]","2"
"9109","Hansı genişlənməyə malik fayllar icra olunan hesab edilirlər?","["".ovl"", "".zip"", "".exe"", "".rar"", "".jpg""]","2"
"9109","Alqoritmin hansı növləri var? 1) Xətti 2) Budaqlanan 3) Dövri 4) Kvadratik 5) Şəbəkə","[""1,4,5;"", ""2,3,4 ;"", ""3,4,5;"", ""1,2,3;"", ""2,4,5.""]","3"
"9109","Aşağıdakılardan hansı əməliyyat sistemi deyil?","[""Ms Excel"", ""Ms DOS"", ""Windows XP"", ""UNİX"", ""Linux""]","0"
"9109","Cari fayl nədir?","[""Sərt diskdəki fayldır"", ""Disk qurğusunda yerləşdirilən disketdəki fayldır"", ""Kompakt diskdəki fayldır"", ""İstifadəçinin zamanın hal-hazırkı anında isifadə etdiyi fayldır"", ""Musiqi faylıdır""]","3"
"9109","Əməliyyat sistemi nədir?","[""Tətbiqi proqram"", ""Antivirus"", ""Drayver"", ""Sistem proqramlar kompleksi"", ""Proqramlaşdırma sistemi""]","3"
"9109","Fərdi kompyuterlərin kütləvi istehsalı hansı dövrdən başlamışdır?","[""50-ci illərdən"", ""70-ci illərdən"", ""60-cı illərdən"", ""90-cı illərdən"", ""80-ci illərdən""]","4"
"9109","Kompyuter söndürülərkən informasiya haradan silinir?","[""Əməli yaddaşdan"", ""Prosessordan"", ""Daimi yaddaşdan"", ""Disketdən"", ""Maqnit diskdən""]","0"
"9109","İlk elektron rəqəm hesablama maşını necə adlanırdı?","[""BESM"", ""EDİAC"", ""ENİAC"", ""EDSAC"", ""MİNSK 14""]","2"
"9109","İnformatika hansı sözlərdən yaranmışdır?","[""İnformasiya və avtomaşın"", ""İnformasiya və avtomatika"", ""İnfuzor və artika"", ""İnformatik və avtomatika"", ""İnformasiya və aviasiya""]","1"
"9109","Ekrandakı hər bir nöqtə nə adlanır?","[""Bit"", ""Bayt"", ""Piksel"", ""Heç nə"", ""Hərf""]","2"
"9109","Əməliyyat sistemi ilə periferiya qurğuları arasında əlaqə yaradan proqram necə adlanır?","[""Klaviatura"", ""Monitor"", ""Drayver"", ""Maus"", ""Skaner""]","2"
"9109","İnformasiya ölçü vahidləri hansılardır?","[""kl, amper, kg, metr"", ""bayt, KB, MB, GB, TB"", ""vatt, kilovatt, volt, kulon"", ""dina, nyuton, kulon, tesla"", ""coul, paskal, amper, sm""]","1"
"9109","1673-cü ildə hansı alim hesab əməllərini yerinə yetirən mexaniki arifmometr yaratmışdır?","[""Blez Paskal"", ""Çarlz Bebic"", ""Vilhelm Leybnis"", ""Con Fon Neyman"", ""A.Turinq""]","2"
"9109","EHM-lər (elektron hesablama maşınları) nəyə görə nəsillərə bölünür?","[""yaddaş tutumuna görə"", ""asinxron dəyişilə bilən qurğulardan istifadəyə görə"", ""element bazalarına görə"", ""hesablama sürətinə görə"", ""qiymətlərinə görə""]","2"
"9109","Müasir kompüterlərin iş prinsipi ilk dəfə kim tərəfindən verilmişdir?","[""Hodvard Eyken"", ""Qotfrid Leybins"", ""Sergey Lebedov"", ""Bill Qeyts"", ""Con Fon Neyman""]","4"
"9109","İlk universal kompüter necə adlanırdı?","[""Dell"", ""ENİAC"", ""BESM"", ""IBM PC"", ""Minsk""]","1"
"9109","Birinci nəsil EHM-lərin element bazası nə olmuşdur?","[""dişli çarx"", ""elektron lampa"", ""diod"", ""mikrosxem"", ""böyük inteqral sxemlər""]","1"
"9109","İkinci nəsil EHM-lərin element bazası nə olmuşdur?","[""mikrosxem"", ""elektron lampa"", ""yarımkeçiricilər"", ""BİS"", ""ÇBİS""]","2"
"9109","Üçüncü nəsil EHM-lərin element bazası nə olmuşdur?","[""inteqral sxem"", ""elektron lampa"", ""yarımkeçiricilər"", ""BİS və ÇBİS"", ""tranzistor""]","0"
"9109","Dördüncü nəsil EHM-lərin element bazası nə olmuşdur?","[""inteqral sxem"", ""elektron lampa"", ""yarımkeçiricilər"", ""BİS və ÇBİS"", ""mikroelektronika""]","3"
"9109","İlk dəfə xarici yaddaş kimi maqnit lentdən istifadə EHM- lərin neçənci nəslində olmuşdur?","[""V"", ""II"", ""IV"", ""I"", ""III""]","1"
"9109","III nəsil kompüterlərin meydana çıxması nə ilə bağlıdır?","[""Elektron lampalardan tranzistorlara keçidlə"", ""Tranzistorlardan inteqral sxemlərə keçidlə"", ""İnteqral sxemlərdən mikroprossesorlara keçidlə"", ""Tranzistorlardan böyük inteqral sxemlərə keçidlə"", ""Monitorun əmələ gəlməsi ilə""]","1"
"9109","Fərdi kompüterlər EHM-lərin neçənci nəslində yarandı?","[""V"", ""II"", ""IV"", ""I"", ""III""]","2"
"9109","Alqoritmik dillərdən ilk dəfə EHM-lərin neçənci nəslində istifadə olundu ?","[""V"", ""II"", ""IV"", ""I"", ""III""]","1"
"9109","İlk əməliyyat sistemi EHM-lərin neçənci nəslində yarandı ?","[""V"", ""II"", ""IV"", ""I"", ""III""]","4"
"9109","Neyman arixtekturalı kompüterin mərkəzi hissəsinə aid olmayanı seçin:","[""Əməli yaddaş"", ""Xarici yaddaş qurğusu"", ""Daimi yaddaş"", ""Hesab-məntiq qurğusu"", ""İdaretmə qurğusu""]","1"
"9109","Kompüterin periferiya hissəsi hansı qurğulardan ibarətdir? 1. Daxiletmə-xaricetmə qurğusu 2. Daxili yaddaş qurğusu 3. Xarici yaddaş qurğusu 4. Sistem interfeysi 5. İdarə pultu 6. Mikroprosessor","[""1.2.6"", ""2.4.5"", ""2.6"", ""1.3"", ""4.5""]","3"
"9109","Asinxron dəyişilə bilən qurğulardan EHM-lərin neçənci nəslində istifadəyə başlanıldı?","[""V"", ""II"", ""IV"", ""I"", ""III""]","4"
"9109","EHM-ləri element bazasına görə ardıcıllıqla sıralayın: 1. İnteqral sxem 2. Böyük inteqral sxemli 3. Elektron lampalı 4. Yarımkeçiricili","[""1.2.3.4"", ""3.1.2.4"", ""4.3.1.2"", ""3.4.1. 2"", ""4.3.2.1""]","3"
"9109","IV nəsil kompüterlərə xas olan göstəricilər hansılardır? 1. iş etibarlılığı azdır 2. qabarit ölçüləri xeyli kiçikdir 3. böyük və çox böyük inteqral sxem ilə yaradılıb 4. elektron lampalı elementlərdə qurulub 5. işləmə sürəti kiçikdir","[""2, 4"", ""1, 5"", ""1, 4,"", ""2, 3"", ""1, 3, 5""]","3"
"9109","Maqnit diskdən ilk dəfə EHM-lərin hansı nəslində istifadə edilmişdir ?","[""V"", ""II"", ""IV"", ""I"", ""III""]","4"
"9109","MS Access 2010 cədvəlində sahələrin (sütunların) maximal sayı neçə ola bilər?","[""64"", ""255"", ""65536"", ""128"", ""məhdudiyyət yoxdur""]","1"
"9109","Neçənci nəsil EHM-lərdə Elektron lampalar tətbiq olunurdu?","[""I nəsil"", ""II nəsil"", ""III nəsil"", ""IV nəsil"", ""V nəsil""]","0"
"9109","Neçənci nəsil EHM-lərdə tranzistorlar (yarımkeçiricilər) tətbiq olunurdu?","[""I nəsil"", ""II nəsil"", ""III nəsil"", ""IV nəsil"", ""V nəsil""]","1"
"9109","Neçənci nəsil EHM-lərdə BİS və ÇBİS tətbiq olunurdu?","[""I nəsil"", ""II nəsil"", ""III nəsil"", ""IV nəsil"", ""V nəsil""]","3"
"9109","Kompüterin sürətini xarakterizə edən göstərici hansıdır?","[""sərt diskin həcmi"", ""videoyaddaşın növü"", ""operativ yaddaşın növü"", ""prosessorun takt tezliyi"", ""floppy diskin tutumu""]","3"
"9109","Con Fon Neyman arxitekturasına görə ixtiyari kompüter hansı hissələrdən ibarətdir?","[""Prosessor və monitor"", ""Maus manitor prosessor"", ""Mərkəzi və periferik"", ""Prosessor,maus"", ""Hesabi-məntiqi qurğudan və yaddaşdan""]","2"
"9109","Sistem interfeysi nə üçündür?","[""informasiyanı uzun müddət yadda saxlayır"", ""böyük həcmli informasiyanı yadda saxlayır"", ""informasiyanı kompüterə daxil edir və kompüterdən xaric edir"", ""kompüter qurğularının qarşılıqlı əlaqəsini və onlar arasında informasiya mübadiləsini təmin edir"", ""daxili yaddaş qurğusunda saxlanılan proqramla hesab və məntiq əməliyyatları yerinə yetirir""]","3"
"9109","Aşağıdakılardan hansılar daxili və ya əsas yaddaşın növlərinə aiddir? 1. daimi yaddaş 2. əlavə yaddaş 3. böyük yaddaş 4. xarici yaddaş 5. əməli yaddaş","[""4, 2"", ""1,5"", ""1, 4, 5"", ""2, 3"", ""1, 3, 5""]","1"
"9109","Aşağıdakılardan hansı informasiya daşıyıcısı deyil?","[""disket"", ""kitab"", ""sərt disk"", ""səs platası"", ""coğrafi xəritə""]","3"
"9109","Kompüterlər qabarit ölçülərinə və məhsuldarlığına görə hansı siniflərə bölünür? 1. orta kompüterlər 2. mikro-kompüterlər 3. mini kompüterlər 4. super kompüterlər 5. fərdi kompüterlər","[""1.2.5"", ""1.5"", ""1.4.5"", ""1.2.3.4"", ""1.5""]","3"
"9109","Hansı əməli yaddaşdır ?","[""ROM"", ""RAM"", ""CMOS"", ""HDD"", ""VGA""]","1"
"9109","Əməli yaddaş nə üçündür?","[""Hesabi və məntiqi əməliyyatları yerinə yetirmək"", ""Verilənlərin ötürülməsi prosesini idarə etmək"", ""Qurğuların fiziki idarə olunması"", ""Qurğuların vəziyyətinə nəzarət"", ""Aktiv proqram və verilənlərin qısa müddət saxlanılması""]","4"
"9109","Mikroprosessorun vəzifəsi hansıdır?","[""Kompüteri şəbəkəyə qoşur"", ""Daxil edilmiş məlumatları emal edir"", ""Çıxış məlumatlarını çap edir"", ""Məlumatları daxil edir"", ""Heç biri doğru deyil""]","1"
"9109","Prosessor nədir?","[""Xarici yaddaş qurğusudur"", ""Hesab və məntiq əməliyyatlarını yerinə yetirən və kompüterin ümumi işini idarə edən qurğudur"", ""Kompüterin yaddaşında olan informasiyanı çap edən qurğudur"", ""Kağız üzərində olan informasiyanı kompüterin yaddaşına köçürən qurğudur"", ""Kompüter qurğularının qarşılıqlı əlaqəsini təmin edir""]","1"
"9109","Kompüterdə bu yaddaş yoxdur?","[""ROM"", ""RAM"", ""Keş"", ""Operativ"", ""Statik""]","4"
"9109","Daxili yaddaş başqa necə adlandırılır?","[""keş yaddaş"", ""xarici yaddaş"", ""əməli yaddaş"", ""daimi yaddaş"", ""əsas yaddaş""]","2"
"9109","Müvəqqəti yaddaş hansıdır?","[""virtual yaddaş"", ""xarici yaddaş"", ""daxili yaddaş"", ""əməli yaddaş"", ""CMOS""]","3"
"9109","Kompüterin mərkəzi və periferiya hissələrini əlaqələndirən vasitə necə adlanır?","[""kontroller"", ""sistem interfeysi"", ""keş yaddaş"", ""plotter"", ""daxili yaddaş""]","0"
"9109","Biri digərləri ilə eyni qurğunu ifadə etmir?","[""daimi yaddaş"", ""əməli yaddaş"", ""RAM"", ""müvəqqəti"", ""operativ""]","0"
"9109","Proqramları icra olunduğu müddətdə yadda saxlayan qurğu hansıdır?","[""Əməli yaddaş"", ""Strimmer"", ""Sərt disk"", ""FDD"", ""HDD""]","0"
"9109","Xarici yaddaş qurğusunda informasiya hansı müddətə yadda saxlanılır?","[""5 il müddətinə;"", ""1 il müddətinə;"", ""Uzun məddətə- qeyri müəyyən vaxta;"", ""Yarım il müddətinə :"", ""Kompüterin istismarı müddətinə""]","2"
"9109","İnformasiyanı uzunmüddətli yadda saxlayan qurğu hansıdır?","[""Printer"", ""Monitor"", ""Operativ yaddaş"", ""Skaner"", ""Vinçester""]","4"
"9109","Məlumatı kompüterə daxil edən qurğudur:","[""digitizer"", ""printer"", ""plotter"", ""monitor"", ""driver""]","0"
"9109","məlumatı kompüterdən xaric edən qurğudur:","[""digitizer"", ""printer"", ""skaner"", ""klaviatura"", ""driver""]","1"
